사용일자,노선명,역명,승차총승객수,하차총승객수
20200121,수인선,인천논현,6358,6657
20200121,수인선,인하대,5558,5212
20200121,수인선,호구포,3847,3851
20200121,안산선,고잔,9192,8882
20200121,안산선,대야미,5461,4825
20200121,안산선,반월,4897,4541
20200121,안산선,산본,20044,21383
20200121,안산선,상록수,20489,20283
20200121,안산선,수리산,4891,3793
20200121,안산선,신길온천,1691,1532
20200121,안산선,안산,13763,12394
20200121,안산선,오이도,10068,9482
20200121,안산선,정왕,7643,8186
20200121,안산선,중앙,18431,19110
20200121,안산선,초지,4339,4368
20200121,안산선,한대앞,8671,8610
20200121,우이신설선,4.19민주묘지,2931,2833
20200121,우이신설선,가오리,4511,4499
20200121,우이신설선,보문,1660,1709
20200121,우이신설선,북한산보국문,6299,5882
20200121,우이신설선,북한산우이,2438,2175
20200121,우이신설선,삼양,2253,2465
20200121,우이신설선,삼양사거리,2745,2905
20200121,우이신설선,성신여대입구(돈암),3828,4240
20200121,우이신설선,솔밭공원,2777,2640
20200121,우이신설선,솔샘,6490,6089
20200121,우이신설선,신설동,2315,2354
20200121,우이신설선,정릉,4886,4459
20200121,우이신설선,화계,3824,3643
20200121,일산선,대곡,1911,1333
20200121,일산선,대화,16665,12892
20200121,일산선,마두,9222,9576
20200121,일산선,백석,12574,12627
20200121,일산선,삼송,20198,19602
20200121,일산선,원당,12961,12248
20200121,일산선,원흥,10377,9631
20200121,일산선,정발산,8924,9270
20200121,일산선,주엽,11217,11540
20200121,일산선,화정,21329,22097
20200121,장항선,배방,1014,939
20200121,장항선,봉명,1366,1324
20200121,장항선,신창(순천향대),1217,1122
20200121,장항선,쌍용(나사렛대),2074,1877
20200121,장항선,아산,2597,2444
20200121,장항선,온양온천,4459,4438
20200121,중앙선,구리,15278,15412
20200121,중앙선,국수,685,703
20200121,중앙선,덕소,6661,6541
20200121,중앙선,도농,11363,10166
20200121,중앙선,도심,2975,2282
20200121,중앙선,망우,8728,8372
20200121,중앙선,상봉(시외버스터미널),6525,6560
20200121,중앙선,신원,159,154
20200121,중앙선,아신,597,619
20200121,중앙선,양수,1973,1892
20200121,중앙선,양원,1615,1644
20200121,중앙선,양정,870,743
20200121,중앙선,양평,2992,3010
20200121,중앙선,오빈,312,321
20200121,중앙선,용문,1755,1756
20200121,중앙선,운길산,654,576
20200121,중앙선,원덕,360,322
20200121,중앙선,중랑,6248,5899
20200121,중앙선,지평,49,38
20200121,중앙선,팔당,717,714
20200121,중앙선,회기,28893,27285
20200122,1호선,동대문,14193,14686
20200122,1호선,동묘앞,9475,9925
20200122,1호선,서울역,56692,59402
20200122,1호선,시청,28988,29425
20200122,1호선,신설동,17773,17195
20200122,1호선,제기동,25125,26174
20200122,1호선,종각,49781,47764
20200122,1호선,종로3가,36456,34103
20200122,1호선,종로5가,29414,29519
20200122,1호선,청량리(서울시립대입구),28768,29097
20200122,2호선,강남,120553,121856
20200122,2호선,강변(동서울터미널),42996,45507
20200122,2호선,건대입구,45096,48461
20200122,2호선,교대(법원.검찰청),43357,49219
20200122,2호선,구로디지털단지,74560,74805
20200122,2호선,구의(광진구청),28073,26803
20200122,2호선,낙성대,33184,31166
20200122,2호선,당산,22868,26045
20200122,2호선,대림(구로구청),31867,33060
20200122,2호선,도림천,1423,1547
20200122,2호선,동대문역사문화공원,16605,18441
20200122,2호선,뚝섬,22691,24427
20200122,2호선,문래,24748,24865
20200122,2호선,방배,21557,22135
20200122,2호선,봉천,28526,25811
20200122,2호선,사당,45931,50413
20200122,2호선,삼성(무역센터),66795,68581
20200122,2호선,상왕십리,16362,15517
20200122,2호선,서울대입구(관악구청),58171,54787
20200122,2호선,서초,26338,26312
20200122,2호선,선릉,69302,61535
20200122,2호선,성수,37602,40532
20200122,2호선,시청,30992,30531
20200122,2호선,신답,1927,2138
20200122,2호선,신당,16869,17433
20200122,2호선,신대방,31679,30023
20200122,2호선,신도림,63950,62732
20200122,2호선,신림,76967,72978
20200122,2호선,신설동,3973,4014
20200122,2호선,신정네거리,11106,11444
20200122,2호선,신촌,46957,47951
20200122,2호선,아현,11800,11063
20200122,2호선,양천구청,8300,8676
20200122,2호선,역삼,62124,69383
20200122,2호선,영등포구청,26499,26872
20200122,2호선,왕십리(성동구청),20384,16912
20200122,2호선,용답,3022,2811
20200122,2호선,용두(동대문구청),3108,3303
20200122,2호선,을지로3가,27263,27441
20200122,2호선,을지로4가,15411,15446
20200122,2호선,을지로입구,56918,57776
20200122,2호선,이대,16935,17259
20200122,2호선,잠실(송파구청),91953,87859
20200122,2호선,잠실나루,18999,18346
20200122,2호선,잠실새내,27197,27168
20200122,2호선,종합운동장,10966,11525
20200122,2호선,충정로(경기대입구),12549,13250
20200122,2호선,한양대,8481,9228
20200122,2호선,합정,36827,38406
20200122,2호선,홍대입구,77205,82290
20200122,3호선,가락시장,12355,12022
20200122,3호선,경복궁(정부서울청사),24769,24470
20200122,3호선,경찰병원,9458,9324
20200122,3호선,고속터미널,54285,64702
20200122,3호선,교대(법원.검찰청),18128,11604
20200122,3호선,구파발,24808,22571
20200122,3호선,금호,9932,9100
20200122,3호선,남부터미널(예술의전당),37820,41117
20200122,3호선,녹번,16096,14123
20200122,3호선,대청,11638,10433
20200122,3호선,대치,14625,14148
20200122,3호선,도곡,6533,6486
20200122,3호선,독립문,8661,8708
20200122,3호선,동대입구,9635,10202
20200122,3호선,매봉,13920,13201
20200122,3호선,무악재,4590,4574
20200122,3호선,불광,19646,21194
20200122,3호선,수서,19817,20513
20200122,3호선,신사,37663,40050
20200122,3호선,안국,25829,26703
20200122,3호선,압구정,40252,43283
20200122,3호선,약수,15850,15120
20200122,3호선,양재(서초구청),47858,51511
20200122,3호선,연신내,46047,43633
20200122,3호선,오금,7704,6760
20200122,3호선,옥수,10793,11025
20200122,3호선,을지로3가,13468,13965
20200122,3호선,일원,12032,11790
20200122,3호선,잠원,7315,7111
20200122,3호선,종로3가,12861,15242
20200122,3호선,지축,2408,2411
20200122,3호선,충무로,3,0
20200122,3호선,학여울,2061,2110
20200122,3호선,홍제,20944,19383
20200122,4호선,길음,24756,23120
20200122,4호선,남태령,1481,1193
20200122,4호선,노원,23935,27468
20200122,4호선,당고개,14332,12971
20200122,4호선,동대문,24875,24878
20200122,4호선,동대문역사문화공원,21724,19445
20200122,4호선,동작(현충원),2573,2704
20200122,4호선,명동,32120,33801
20200122,4호선,미아(서울사이버대학),18002,17004
20200122,4호선,미아사거리,33719,32646
20200122,4호선,사당,31197,25650
20200122,4호선,삼각지,5699,6401
20200122,4호선,상계,22662,20163
20200122,4호선,서울역,15589,26257
20200122,4호선,성신여대입구(돈암),25390,23748
20200122,4호선,수유(강북구청),41069,40795
20200122,4호선,숙대입구(갈월),15833,15650
20200122,4호선,신용산,19375,20944
20200122,4호선,쌍문,35868,32057
20200122,4호선,이촌(국립중앙박물관),9658,10586
20200122,4호선,창동,32361,34653
20200122,4호선,총신대입구(이수),24883,27122
20200122,4호선,충무로,33649,34378
20200122,4호선,한성대입구(삼선교),15983,14996
20200122,4호선,혜화,42832,43137
20200122,4호선,회현(남대문시장),30459,32526
20200122,5호선,강동,23055,20035
20200122,5호선,개롱,8217,8227
20200122,5호선,개화산,6496,6261
20200122,5호선,거여,8849,8206
20200122,5호선,고덕,10945,10827
20200122,5호선,공덕,16950,18178
20200122,5호선,광나루(장신대),15698,13849
20200122,5호선,광화문(세종문화회관),39802,42052
20200122,5호선,군자(능동),12893,14085
20200122,5호선,굽은다리(강동구민회관앞),10924,10123
20200122,5호선,길동,8885,9377
20200122,5호선,김포공항,8913,8667
20200122,5호선,까치산,34477,32374
20200122,5호선,답십리,18904,16928
20200122,5호선,동대문역사문화공원,3408,4027
20200122,5호선,둔촌동,9862,10199
20200122,5호선,마곡,8533,7980
20200122,5호선,마장,7691,7413
20200122,5호선,마천,5912,5728
20200122,5호선,마포,17345,17641
20200122,5호선,명일,9920,10244
20200122,5호선,목동,21085,22659
20200122,5호선,발산,22444,22742
20200122,5호선,방이,8668,8777
20200122,5호선,방화,8013,7534
20200122,5호선,상일동,18303,15111
20200122,5호선,서대문,21479,21971
20200122,5호선,송정,8325,7375
20200122,5호선,신금호,7428,7364
20200122,5호선,신길,4086,4472
20200122,5호선,신정(은행정),15926,12190
20200122,5호선,아차산(어린이대공원후문),15860,15264
20200122,5호선,애오개,8645,8664
20200122,5호선,양평,8354,8209
20200122,5호선,여의나루,8729,8942
20200122,5호선,여의도,31251,32947
20200122,5호선,영등포구청,4589,4541
20200122,5호선,영등포시장,11358,11885
20200122,5호선,오금,4235,4199
20200122,5호선,오목교(목동운동장앞),28005,30346
20200122,5호선,올림픽공원(한국체대),4828,4171
20200122,5호선,왕십리(성동구청),5617,6381
20200122,5호선,우장산,17487,17326
20200122,5호선,을지로4가,6869,7025
20200122,5호선,장한평,21721,21686
20200122,5호선,종로3가,17061,16553
20200122,5호선,천호(풍납토성),21467,22244
20200122,5호선,청구,4786,4399
20200122,5호선,충정로(경기대입구),5506,5681
20200122,5호선,행당,9802,8575
20200122,5호선,화곡,33797,31238
20200122,6호선,고려대(종암),9353,8708
20200122,6호선,공덕,22382,21576
20200122,6호선,광흥창(서강),11032,10765
20200122,6호선,구산,8691,6597
20200122,6호선,녹사평(용산구청),5772,5745
20200122,6호선,대흥(서강대앞),9975,10217
20200122,6호선,독바위,3215,3298
20200122,6호선,돌곶이,10080,9321
20200122,6호선,동묘앞,9602,9630
20200122,6호선,디지털미디어시티,15909,17325
20200122,6호선,마포구청,16508,14710
20200122,6호선,망원,16753,17955
20200122,6호선,버티고개,2670,2558
20200122,6호선,보문,8489,7725
20200122,6호선,봉화산(서울의료원),11286,10148
20200122,6호선,불광,5330,5379
20200122,6호선,삼각지,6833,6040
20200122,6호선,상수,10450,11620
20200122,6호선,상월곡(한국과학기술연구원),7052,6307
20200122,6호선,새절(신사),14858,14086
20200122,6호선,석계,14607,14553
20200122,6호선,신당,10602,10510
20200122,6호선,안암(고대병원앞),12290,11776
20200122,6호선,약수,4299,4365
20200122,6호선,역촌,4487,5047
20200122,6호선,월곡(동덕여대),13980,13335
20200122,6호선,월드컵경기장(성산),5286,5592
20200122,6호선,응암,20107,19636
20200122,6호선,이태원,13414,14571
20200122,6호선,증산(명지대앞),11608,11154
20200122,6호선,창신,3903,3084
20200122,6호선,청구,4426,4725
20200122,6호선,태릉입구,6141,6891
20200122,6호선,한강진,8646,10062
20200122,6호선,합정,15813,15081
20200122,6호선,화랑대(서울여대입구),13809,10344
20200122,6호선,효창공원앞,8192,7295
20200122,7호선,가산디지털단지,51642,51361
20200122,7호선,강남구청,18481,20957
20200122,7호선,건대입구,16337,17144
20200122,7호선,고속터미널,20238,19113
20200122,7호선,공릉(서울과학기술대),13986,13324
20200122,7호선,광명사거리,27649,27175
20200122,7호선,군자(능동),17134,13479
20200122,7호선,굴포천,9738,10355
20200122,7호선,까치울,7724,7376
20200122,7호선,남구로,18138,19383
20200122,7호선,남성,13044,11957
20200122,7호선,내방,16316,17272
20200122,7호선,노원,23395,25129
20200122,7호선,논현,23974,25860
20200122,7호선,대림(구로구청),10646,10988
20200122,7호선,도봉산,9962,11305
20200122,7호선,뚝섬유원지,8007,8196
20200122,7호선,마들,14006,13067
20200122,7호선,먹골,11753,11210
20200122,7호선,면목,17536,17101
20200122,7호선,반포,7367,6975
20200122,7호선,보라매,11321,11915
20200122,7호선,부천시청,13751,13545
20200122,7호선,부천종합운동장,5054,4287
20200122,7호선,부평구청,13473,10980
20200122,7호선,사가정,17591,17701
20200122,7호선,삼산체육관,5419,4782
20200122,7호선,상도,12370,11263
20200122,7호선,상동,14901,15182
20200122,7호선,상봉(시외버스터미널),19667,19153
20200122,7호선,수락산,14262,14025
20200122,7호선,숭실대입구(살피재),14496,13877
20200122,7호선,신대방삼거리,19014,17990
20200122,7호선,신중동,15976,16179
20200122,7호선,신풍,12607,12289
20200122,7호선,어린이대공원(세종대),13609,13030
20200122,7호선,온수(성공회대입구),11549,10578
20200122,7호선,용마산,6876,7000
20200122,7호선,이수,19193,18947
20200122,7호선,장승배기,11912,11346
20200122,7호선,장암,2707,809
20200122,7호선,중계,18048,16495
20200122,7호선,중곡,11337,10750
20200122,7호선,중화,12764,12459
20200122,7호선,천왕,11604,10185
20200122,7호선,철산,25331,25894
20200122,7호선,청담,23001,26627
20200122,7호선,춘의,10254,10203
20200122,7호선,태릉입구,9294,8617
20200122,7호선,하계,21236,20020
20200122,7호선,학동,27285,29303
20200122,8호선,가락시장,10650,12237
20200122,8호선,강동구청,12715,13045
20200122,8호선,남한산성입구(성남법원.검찰청),15097,13444
20200122,8호선,단대오거리,11870,11449
20200122,8호선,모란,5064,3721
20200122,8호선,몽촌토성(평화의문),6321,6587
20200122,8호선,문정,24772,25762
20200122,8호선,복정,12377,9966
20200122,8호선,산성,6028,5727
20200122,8호선,석촌,9227,10536
20200122,8호선,송파,11112,10206
20200122,8호선,수진,6624,6274
20200122,8호선,신흥,5343,5764
20200122,8호선,암사,22076,19318
20200122,8호선,잠실(송파구청),17267,19956
20200122,8호선,장지,20914,19545
20200122,8호선,천호(풍납토성),19789,22764
20200122,9호선,가양,23992,22806
20200122,9호선,개화,3053,2065
20200122,9호선,고속터미널,14770,22993
20200122,9호선,공항시장,3283,3673
20200122,9호선,구반포,3660,3771
20200122,9호선,국회의사당,19935,19952
20200122,9호선,김포공항,9910,14213
20200122,9호선,노들,5301,4537
20200122,9호선,노량진,33983,34148
20200122,9호선,당산,21591,20840
20200122,9호선,동작(현충원),2186,1588
20200122,9호선,등촌,12464,12399
20200122,9호선,마곡나루,11720,11531
20200122,9호선,사평,3713,3591
20200122,9호선,샛강,6522,6883
20200122,9호선,선유도,8743,8250
20200122,9호선,신논현,40481,40764
20200122,9호선,신목동,4639,4178
20200122,9호선,신반포,3413,3322
20200122,9호선,신방화,7935,7692
20200122,9호선,양천향교,10020,10388
20200122,9호선,여의도,28712,27864
20200122,9호선,염창,19968,18863
20200122,9호선,증미,8481,8571
20200122,9호선,흑석(중앙대입구),9779,10125
20200122,9호선2~3단계,둔촌오륜,1001,1012
20200122,9호선2~3단계,봉은사,19958,20161
20200122,9호선2~3단계,삼성중앙,7735,7914
20200122,9호선2~3단계,삼전,6941,6712
20200122,9호선2~3단계,석촌,8420,7112
20200122,9호선2~3단계,석촌고분,6088,5994
20200122,9호선2~3단계,선정릉,10623,11481
20200122,9호선2~3단계,송파나루,4931,5173
20200122,9호선2~3단계,언주,11448,11310
20200122,9호선2~3단계,올림픽공원(한국체대),5753,5591
20200122,9호선2~3단계,종합운동장,5187,4767
20200122,9호선2~3단계,중앙보훈병원,10885,9652
20200122,9호선2~3단계,한성백제,2465,2298
20200122,경강선,경기광주,7797,7248
20200122,경강선,곤지암,2082,1930
20200122,경강선,부발,2113,1705
20200122,경강선,삼동,2627,2202
20200122,경강선,세종대왕릉,304,286
20200122,경강선,신둔도예촌,1205,1121
20200122,경강선,여주,1956,1902
20200122,경강선,이매,1198,1017
20200122,경강선,이천,2790,2966
20200122,경강선,초월,2922,2794
20200122,경강선,판교,5087,5165
20200122,경부선,가산디지털단지,21353,24584
20200122,경부선,관악,8462,7528
20200122,경부선,광명,3292,2818
20200122,경부선,구로,21574,21919
20200122,경부선,군포,8273,8020
20200122,경부선,금정,29985,30831
20200122,경부선,금천구청,13495,12963
20200122,경부선,남영,11201,11764
20200122,경부선,노량진,12357,11441
20200122,경부선,당정,7362,6891
20200122,경부선,대방,16077,16101
20200122,경부선,독산,19302,19957
20200122,경부선,두정,4955,4942
20200122,경부선,명학,10099,9720
20200122,경부선,병점,15970,15369
20200122,경부선,서동탄,1891,1468
20200122,경부선,서울역,5940,1852
20200122,경부선,서정리,5980,5525
20200122,경부선,석수,11885,10295
20200122,경부선,성균관대,16210,15618
20200122,경부선,성환,3348,3275
20200122,경부선,세류,3559,3312
20200122,경부선,세마,2935,2494
20200122,경부선,송탄,4438,4078
20200122,경부선,수원,41207,45005
20200122,경부선,신길,10818,8952
20200122,경부선,신도림,4425,4491
20200122,경부선,안양,25877,26218
20200122,경부선,영등포,49457,52723
20200122,경부선,오산,10282,10091
20200122,경부선,오산대,3018,2546
20200122,경부선,용산,39288,46189
20200122,경부선,의왕,10280,9933
20200122,경부선,지제,2603,2272
20200122,경부선,직산,799,758
20200122,경부선,진위,1623,1400
20200122,경부선,천안,5332,5575
20200122,경부선,평택,12539,12166
20200122,경부선,화서,8779,8135
20200122,경원선,가능,7248,6980
20200122,경원선,광운대,9588,8559
20200122,경원선,녹양,5435,5184
20200122,경원선,녹천,5328,4437
20200122,경원선,덕계,2669,2363
20200122,경원선,덕정,6262,5928
20200122,경원선,도봉,6856,6329
20200122,경원선,도봉산,7804,4714
20200122,경원선,동두천,2216,2603
20200122,경원선,동두천중앙,3746,3510
20200122,경원선,망월사,8513,8615
20200122,경원선,방학,11075,10711
20200122,경원선,보산,1577,1477
20200122,경원선,서빙고,2011,1848
20200122,경원선,석계,10421,11621
20200122,경원선,소요산,3012,2347
20200122,경원선,신이문,10427,9308
20200122,경원선,양주,9059,8023
20200122,경원선,옥수,42,29
20200122,경원선,왕십리(성동구청),17094,18708
20200122,경원선,외대앞,9573,9047
20200122,경원선,월계,6762,6183
20200122,경원선,응봉,1957,1704
20200122,경원선,의정부,21506,22522
20200122,경원선,이촌(국립중앙박물관),4604,3564
20200122,경원선,지행,7265,7141
20200122,경원선,창동,1,0
20200122,경원선,청량리(서울시립대입구),17221,18966
20200122,경원선,한남,5064,4814
20200122,경원선,회룡,14278,13598
20200122,경의선,가좌,6149,5519
20200122,경의선,강매,3365,2746
20200122,경의선,계양,1,0
20200122,경의선,곡산,629,637
20200122,경의선,공덕,4157,3540
20200122,경의선,금릉,5054,4846
20200122,경의선,금촌,7219,7018
20200122,경의선,능곡,4128,3729
20200122,경의선,디지털미디어시티,2628,2435
20200122,경의선,문산,5924,5741
20200122,경의선,백마,7752,7238
20200122,경의선,서강대,2479,2449
20200122,경의선,서울역,4825,6555
20200122,경의선,수색,2780,2697
20200122,경의선,신촌,1050,1389
20200122,경의선,야당,6378,5821
20200122,경의선,운정,6775,6171
20200122,경의선,월롱,2522,1960
20200122,경의선,일산,10158,9821
20200122,경의선,탄현,8517,8112
20200122,경의선,파주,1171,817
20200122,경의선,풍산,6019,5465
20200122,경의선,행신,8970,8737
20200122,경의선,홍대입구,2194,2487
20200122,경의선,화전,1900,1640
20200122,경의선,효창공원앞,3140,3537
20200122,경인선,간석,7105,6733
20200122,경인선,개봉,25988,25753
20200122,경인선,구일,7337,7174
20200122,경인선,도원,3888,3966
20200122,경인선,도화,4516,3996
20200122,경인선,동암,18366,18700
20200122,경인선,동인천,17683,16875
20200122,경인선,백운,8890,8719
20200122,경인선,부개,10244,9429
20200122,경인선,부천,41663,42361
20200122,경인선,부평,37740,40900
20200122,경인선,소사,11488,10976
20200122,경인선,송내,34046,33156
20200122,경인선,역곡,32920,32171
20200122,경인선,오류동,14269,13351
20200122,경인선,온수(성공회대입구),7712,7893
20200122,경인선,인천,3624,2762
20200122,경인선,제물포,11709,10823
20200122,경인선,주안,23467,21031
20200122,경인선,중동,10676,10183
20200122,경춘선,가평,1830,1809
20200122,경춘선,갈매,3085,2563
20200122,경춘선,강촌,316,321
20200122,경춘선,굴봉산,136,121
20200122,경춘선,금곡,1650,1517
20200122,경춘선,김유정,297,293
20200122,경춘선,남춘천,2900,2941
20200122,경춘선,대성리,514,446
20200122,경춘선,마석,3847,3708
20200122,경춘선,백양리,324,269
20200122,경춘선,별내,2730,2685
20200122,경춘선,사릉,3621,3410
20200122,경춘선,상천,257,235
20200122,경춘선,신내,1431,1424
20200122,경춘선,천마산,1687,1548
20200122,경춘선,청평,1936,1868
20200122,경춘선,춘천,1285,1113
20200122,경춘선,퇴계원,4064,3646
20200122,경춘선,평내호평,6439,6173
20200122,공항철도 1호선,검암,9125,8567
20200122,공항철도 1호선,계양,11155,10035
20200122,공항철도 1호선,공덕,2857,3675
20200122,공항철도 1호선,공항화물청사,2896,3107
20200122,공항철도 1호선,김포공항,12289,7307
20200122,공항철도 1호선,디지털미디어시티,16332,14372
20200122,공항철도 1호선,마곡나루,8515,7432
20200122,공항철도 1호선,서울역,13354,12845
20200122,공항철도 1호선,영종,3106,3125
20200122,공항철도 1호선,운서,8125,8128
20200122,공항철도 1호선,인천공항1터미널,15101,16347
20200122,공항철도 1호선,인천공항2터미널,5657,5168
20200122,공항철도 1호선,청라국제도시,7667,7115
20200122,공항철도 1호선,홍대입구,12724,12046
20200122,과천선,경마공원,2985,2965
20200122,과천선,과천,5840,5272
20200122,과천선,대공원,2466,2581
20200122,과천선,범계,32225,31596
20200122,과천선,선바위,10429,8791
20200122,과천선,인덕원,28544,29191
20200122,과천선,정부과천청사,15869,15980
20200122,과천선,평촌,21370,21031
20200122,분당선,가천대,7486,8212
20200122,분당선,강남구청,11875,13612
20200122,분당선,개포동,4581,4769
20200122,분당선,구룡,1610,1584
20200122,분당선,구성,5797,5827
20200122,분당선,기흥,11360,10701
20200122,분당선,대모산입구,4006,3651
20200122,분당선,도곡,7827,7847
20200122,분당선,망포,16266,14783
20200122,분당선,매교,2582,2671
20200122,분당선,매탄권선,5074,4773
20200122,분당선,모란,23743,23945
20200122,분당선,미금,20311,21514
20200122,분당선,보정,2971,2522
20200122,분당선,복정,1,0
20200122,분당선,상갈,6599,6054
20200122,분당선,서울숲,9712,9759
20200122,분당선,서현,32498,32863
20200122,분당선,선릉,15053,24242
20200122,분당선,선정릉,9653,10283
20200122,분당선,수내,16630,16723
20200122,분당선,수서,15618,16771
20200122,분당선,수원,9333,6765
20200122,분당선,수원시청,13371,14656
20200122,분당선,신갈,5787,5598
20200122,분당선,압구정로데오,19443,21879
20200122,분당선,야탑,33546,35539
20200122,분당선,영통,10439,10336
20200122,분당선,오리,14974,12766
20200122,분당선,이매,6727,6504
20200122,분당선,정자,20730,21846
20200122,분당선,죽전,16524,18119
20200122,분당선,청명,5020,4519
20200122,분당선,태평,16209,15820
20200122,분당선,한티,17580,18454
20200122,수인선,남동인더스파크,2250,2533
20200122,수인선,달월,72,48
20200122,수인선,소래포구,4793,4365
20200122,수인선,송도,2871,2621
20200122,수인선,숭의,4167,3842
20200122,수인선,신포,1852,1964
20200122,수인선,연수,5086,5284
20200122,수인선,원인재,4825,4887
20200122,수인선,월곶,2718,2616
20200122,수인선,인천,957,1645
20200122,수인선,인천논현,6455,6828
20200122,수인선,인하대,5606,5203
20200122,수인선,호구포,3954,3862
20200122,안산선,고잔,9224,8983
20200122,안산선,대야미,5588,4856
20200122,안산선,반월,5039,4645
20200122,안산선,산본,20276,21579
20200122,안산선,상록수,20604,20283
20200122,안산선,수리산,4806,3667
20200122,안산선,신길온천,1770,1597
20200122,안산선,안산,13803,12522
20200122,안산선,오이도,10190,9671
20200122,안산선,정왕,7843,8191
20200122,안산선,중앙,18348,19509
20200122,안산선,초지,4278,4323
20200122,안산선,한대앞,8661,8570
20200122,우이신설선,4.19민주묘지,2880,2767
20200122,우이신설선,가오리,4548,4474
20200122,우이신설선,보문,1714,1715
20200122,우이신설선,북한산보국문,6406,5905
20200122,우이신설선,북한산우이,2410,2093
20200122,우이신설선,삼양,2188,2365
20200122,우이신설선,삼양사거리,2698,2802
20200122,우이신설선,성신여대입구(돈암),3783,4273
20200122,우이신설선,솔밭공원,2641,2522
20200122,우이신설선,솔샘,6557,5929
20200122,우이신설선,신설동,2393,2350
20200122,우이신설선,정릉,4828,4491
20200122,우이신설선,화계,3822,3546
20200122,일산선,대곡,1821,1330
20200122,일산선,대화,16833,12973
20200122,일산선,마두,9578,9860
20200122,일산선,백석,12328,12658
20200122,일산선,삼송,20425,19369
20200122,일산선,원당,12839,12227
20200122,일산선,원흥,10452,9428
20200122,일산선,정발산,8829,9201
20200122,일산선,주엽,11061,11284
20200122,일산선,화정,21633,22529
20200122,장항선,배방,990,921
20200122,장항선,봉명,1353,1255
20200122,장항선,신창(순천향대),1215,961
20200122,장항선,쌍용(나사렛대),1945,1760
20200122,장항선,아산,2662,2644
20200122,장항선,온양온천,4133,4296
20200122,중앙선,구리,15337,15678
20200122,중앙선,국수,688,716
20200122,중앙선,덕소,6663,6525
20200122,중앙선,도농,11221,9930
20200122,중앙선,도심,2900,2219
20200122,중앙선,망우,8768,8444
20200122,중앙선,상봉(시외버스터미널),6611,6342
20200122,중앙선,신원,181,144
20200122,중앙선,아신,586,553
20200122,중앙선,양수,1797,1766
20200122,중앙선,양원,1684,1617
20200122,중앙선,양정,900,753
20200122,중앙선,양평,2896,2965
20200122,중앙선,오빈,335,311
20200122,중앙선,용문,1645,1697
20200122,중앙선,운길산,561,504
20200122,중앙선,원덕,325,322
20200122,중앙선,중랑,6377,5981
20200122,중앙선,지평,51,46
20200122,중앙선,팔당,726,732
20200122,중앙선,회기,28507,25976
20200123,1호선,동대문,13354,13267
20200123,1호선,동묘앞,9669,10055
20200123,1호선,서울역,55247,62901
20200123,1호선,시청,25281,25228
20200123,1호선,신설동,16412,15043
20200123,1호선,제기동,22580,23488
20200123,1호선,종각,43189,41813
20200123,1호선,종로3가,34280,32722
20200123,1호선,종로5가,28648,28369
20200123,1호선,청량리(서울시립대입구),28187,28919
20200123,2호선,강남,111812,115448
20200123,2호선,강변(동서울터미널),44148,62046
20200123,2호선,건대입구,44165,48342
20200123,2호선,교대(법원.검찰청),37033,41765
20200123,2호선,구로디지털단지,70445,68230
20200123,2호선,구의(광진구청),26598,24368
20200123,2호선,낙성대,32201,26625
20200123,2호선,당산,21332,23945
20200123,2호선,대림(구로구청),30542,31654
20200123,2호선,도림천,1284,1346
20200123,2호선,동대문역사문화공원,14758,16302
20200123,2호선,뚝섬,21178,22063
20200123,2호선,문래,22898,23074
20200123,2호선,방배,18023,18220
20200123,2호선,봉천,27403,23337
20200123,2호선,사당,41163,45075
20200123,2호선,삼성(무역센터),60350,60938
20200123,2호선,상왕십리,15460,13806
20200123,2호선,서울대입구(관악구청),56482,48318
20200123,2호선,서초,22100,21437
20200123,2호선,선릉,59150,51263
20200123,2호선,성수,33817,36193
20200123,2호선,시청,27162,26160
20200123,2호선,신답,1840,1840
20200123,2호선,신당,15835,15701
20200123,2호선,신대방,30839,27415
20200123,2호선,신도림,60940,60137
20200123,2호선,신림,75840,67624
20200123,2호선,신설동,3704,3591
20200123,2호선,신정네거리,10350,10389
20200123,2호선,신촌,45373,45266
20200123,2호선,아현,10726,9697
20200123,2호선,양천구청,7748,7972
20200123,2호선,역삼,54009,59061
20200123,2호선,영등포구청,24676,24523
20200123,2호선,왕십리(성동구청),19327,15382
20200123,2호선,용답,2943,2601
20200123,2호선,용두(동대문구청),2939,2865
20200123,2호선,을지로3가,23686,24314
20200123,2호선,을지로4가,13781,14122
20200123,2호선,을지로입구,53030,53236
20200123,2호선,이대,15757,15578
20200123,2호선,잠실(송파구청),86020,84247
20200123,2호선,잠실나루,17619,16402
20200123,2호선,잠실새내,25563,26255
20200123,2호선,종합운동장,8781,10618
20200123,2호선,충정로(경기대입구),11307,11585
20200123,2호선,한양대,7513,7559
20200123,2호선,합정,34801,36543
20200123,2호선,홍대입구,75805,82758
20200123,3호선,가락시장,11655,11321
20200123,3호선,경복궁(정부서울청사),22144,21259
20200123,3호선,경찰병원,8801,8278
20200123,3호선,고속터미널,56454,96688
20200123,3호선,교대(법원.검찰청),15263,9687
20200123,3호선,구파발,23572,20982
20200123,3호선,금호,9518,8406
20200123,3호선,남부터미널(예술의전당),36600,45800
20200123,3호선,녹번,15293,12617
20200123,3호선,대청,10920,9451
20200123,3호선,대치,14114,13519
20200123,3호선,도곡,5942,6030
20200123,3호선,독립문,8192,7874
20200123,3호선,동대입구,8841,9238
20200123,3호선,매봉,12572,11514
