사용일자,노선명,역명,승차총승객수,하차총승객수,총 승차인원,총 하차인원
20200115,장항선,온양온천,4272,4246,4272,4246
20200116,장항선,배방,968,936,968,936
20200116,장항선,봉명,1332,1342,1332,1342
20200116,장항선,신창(순천향대),1231,1121,1231,1121
20200116,장항선,쌍용(나사렛대),2074,1890,2074,1890
20200116,장항선,아산,2615,2370,2615,2370
20200116,장항선,온양온천,4416,4410,4416,4410
20200117,장항선,배방,1186,1042,1186,1042
20200117,장항선,봉명,1409,1349,1409,1349
20200117,장항선,신창(순천향대),1486,1094,1486,1094
20200117,장항선,쌍용(나사렛대),2061,1950,2061,1950
20200117,장항선,아산,3234,2860,3234,2860
20200117,장항선,온양온천,4707,4709,4707,4709
20200120,장항선,배방,986,961,986,961
20200120,장항선,봉명,1432,1406,1432,1406
20200120,장항선,신창(순천향대),1210,1208,1210,1208
20200120,장항선,쌍용(나사렛대),2003,1919,2003,1919
20200120,장항선,아산,2765,2506,2765,2506
20200120,장항선,온양온천,4545,4652,4545,4652
20200121,장항선,배방,1014,939,1014,939
20200121,장항선,봉명,1366,1324,1366,1324
20200121,장항선,신창(순천향대),1217,1122,1217,1122
20200121,장항선,쌍용(나사렛대),2074,1877,2074,1877
20200121,장항선,아산,2597,2444,2597,2444
20200121,장항선,온양온천,4459,4438,4459,4438
20200122,장항선,배방,990,921,990,921
20200122,장항선,봉명,1353,1255,1353,1255
20200122,장항선,신창(순천향대),1215,961,1215,961
20200122,장항선,쌍용(나사렛대),1945,1760,1945,1760
20200122,장항선,아산,2662,2644,2662,2644
20200122,장항선,온양온천,4133,4296,4133,4296
20200123,장항선,배방,1057,1124,1057,1124
20200123,장항선,봉명,894,869,894,869
20200123,장항선,신창(순천향대),1333,1309,1333,1309
20200123,장항선,쌍용(나사렛대),2036,1927,2036,1927
20200123,장항선,아산,3086,3372,3086,3372
20200123,장항선,온양온천,4580,5164,4580,5164
20200124,장항선,배방,723,878,723,878
20200124,장항선,봉명,617,610,617,610
20200124,장항선,신창(순천향대),1029,1852,1029,1852
20200124,장항선,쌍용(나사렛대),1363,1275,1363,1275
20200124,장항선,아산,2125,2381,2125,2381
20200124,장항선,온양온천,4689,5762,4689,5762
20200127,장항선,배방,727,829,727,829
20200127,장항선,봉명,936,953,936,953
20200127,장항선,신창(순천향대),992,997,992,997
20200127,장항선,쌍용(나사렛대),1246,1190,1246,1190
20200127,장항선,아산,2835,1807,2835,1807
20200127,장항선,온양온천,4955,4509,4955,4509
20200128,장항선,배방,849,845,849,845
20200128,장항선,봉명,1250,1199,1250,1199
20200128,장항선,신창(순천향대),888,1036,888,1036
20200128,장항선,쌍용(나사렛대),1705,1599,1705,1599
20200128,장항선,아산,2848,2211,2848,2211
20200128,장항선,온양온천,3988,3994,3988,3994
20200129,장항선,배방,868,867,868,867
20200129,장항선,봉명,1212,1183,1212,1183
20200129,장항선,신창(순천향대),940,948,940,948
20200129,장항선,쌍용(나사렛대),1965,1811,1965,1811
20200129,장항선,아산,2400,2121,2400,2121
20200129,장항선,온양온천,3878,3897,3878,3897
20200130,장항선,배방,893,798,893,798
20200130,장항선,봉명,1261,1215,1261,1215
20200130,장항선,신창(순천향대),926,855,926,855
20200130,장항선,쌍용(나사렛대),1791,1687,1791,1687
20200130,장항선,아산,2386,2134,2386,2134
20200130,장항선,온양온천,3537,3554,3537,3554
20200131,장항선,배방,977,873,977,873
20200131,장항선,봉명,1159,1139,1159,1139
20200131,장항선,신창(순천향대),1120,902,1120,902
20200131,장항선,쌍용(나사렛대),1815,1651,1815,1651
20200131,장항선,아산,2569,2414,2569,2414
20200131,장항선,온양온천,3555,3559,3555,3559
20200101,장항선,신창(순천향대),792,938,792,938
20200101,장항선,온양온천,4010,3941,4010,3941
20200101,장항선,배방,613,789,613,789
20200101,장항선,아산,2511,1612,2511,1612
20200101,장항선,쌍용(나사렛대),1124,1123,1124,1123
20200101,장항선,봉명,612,628,612,628
20200102,장항선,봉명,1246,1249,1246,1249
20200102,장항선,쌍용(나사렛대),1913,1769,1913,1769
20200102,장항선,아산,2688,2255,2688,2255
20200102,장항선,배방,950,878,950,878
20200102,장항선,온양온천,4370,4495,4370,4495
20200102,장항선,신창(순천향대),1137,1311,1137,1311
20200103,장항선,봉명,1383,1317,1383,1317
20200103,장항선,쌍용(나사렛대),2181,1973,2181,1973
20200103,장항선,아산,3160,2952,3160,2952
20200103,장항선,배방,1133,996,1133,996
20200103,장항선,온양온천,5042,4938,5042,4938
20200103,장항선,신창(순천향대),1413,1147,1413,1147
