사용일자,노선명,역명,승차총승객수,하차총승객수
20200526,1호선,제기동,17099,17419
20200526,1호선,신설동,14541,14480
20200526,1호선,동대문,11331,11834
20200526,1호선,종로5가,24115,23733
20200526,1호선,종로3가,26110,24711
20200526,1호선,종각,38510,37555
20200526,1호선,시청,21915,21883
20200526,1호선,서울역,41694,40649
20200527,1호선,서울역,42475,40455
20200527,1호선,동묘앞,8952,9351
20200527,1호선,청량리(서울시립대입구),21374,21237
20200527,1호선,제기동,17380,17729
20200527,1호선,신설동,15130,15140
20200527,1호선,동대문,11787,12026
20200527,1호선,종로5가,23809,23957
20200527,1호선,종로3가,27286,25544
20200527,1호선,종각,39220,38311
20200527,1호선,시청,21926,22165
20200528,1호선,동묘앞,8419,8881
20200528,1호선,청량리(서울시립대입구),20942,20601
20200528,1호선,제기동,16721,17275
20200528,1호선,신설동,15046,14848
20200528,1호선,동대문,11472,11596
20200528,1호선,종로5가,23269,23234
20200528,1호선,종로3가,26998,24788
20200528,1호선,종각,37818,37738
20200528,1호선,시청,21903,22011
20200528,1호선,서울역,42935,40484
20200529,1호선,서울역,46528,44965
20200529,1호선,시청,21280,21503
20200529,1호선,종각,38871,38902
20200529,1호선,종로3가,27430,25671
20200529,1호선,종로5가,23590,23565
20200529,1호선,동대문,11925,12261
20200529,1호선,신설동,15252,15071
20200529,1호선,제기동,16695,16930
20200529,1호선,청량리(서울시립대입구),21249,21166
20200529,1호선,동묘앞,8540,8902
20200530,1호선,서울역,24739,25452
20200530,1호선,시청,7978,7916
20200530,1호선,종각,18527,18225
20200530,1호선,종로3가,20409,19684
20200530,1호선,종로5가,16686,16865
20200530,1호선,동대문,10379,10212
20200530,1호선,신설동,9056,8645
20200530,1호선,제기동,13527,13866
20200530,1호선,청량리(서울시립대입구),16930,17063
20200530,1호선,동묘앞,10485,10908
20200531,1호선,서울역,20520,18555
20200531,1호선,시청,5187,5064
20200531,1호선,종각,10737,9817
20200531,1호선,종로3가,12150,10944
20200531,1호선,종로5가,7140,7672
20200531,1호선,동대문,8259,9366
20200531,1호선,신설동,6634,6785
20200531,1호선,제기동,8212,8659
20200531,1호선,청량리(서울시립대입구),12035,12083
20200531,1호선,동묘앞,11228,11336
20200601,1호선,동묘앞,7885,8429
20200601,1호선,청량리(서울시립대입구),20609,20054
20200601,1호선,제기동,16570,17170
20200601,1호선,신설동,14482,14480
20200601,1호선,동대문,11380,11945
20200601,1호선,종로5가,22895,22794
20200601,1호선,종로3가,25375,23520
20200601,1호선,종각,36838,36177
20200601,1호선,시청,20304,20569
20200601,1호선,서울역,41115,38861
20200602,1호선,동묘앞,6772,7170
20200602,1호선,청량리(서울시립대입구),19334,19052
20200602,1호선,제기동,15237,15525
20200602,1호선,신설동,14136,14156
20200602,1호선,동대문,10905,10876
20200602,1호선,종로5가,21601,21643
20200602,1호선,종로3가,23779,22031
20200602,1호선,종각,36645,35993
20200602,1호선,시청,20626,20906
20200602,1호선,서울역,39323,37637
20200603,1호선,서울역,40578,38457
20200603,1호선,시청,21242,21470
20200603,1호선,종각,38171,37659
20200603,1호선,종로3가,26852,24829
20200603,1호선,종로5가,23224,23014
20200603,1호선,동대문,11644,11911
20200603,1호선,신설동,14824,14665
20200603,1호선,제기동,17020,17304
20200603,1호선,청량리(서울시립대입구),20910,20820
20200603,1호선,동묘앞,8574,9212
20200604,1호선,서울역,41829,39534
20200604,1호선,시청,20967,21448
20200604,1호선,종각,37916,37469
20200604,1호선,종로3가,26611,24538
20200604,1호선,종로5가,22246,22320
20200604,1호선,동대문,11368,11591
20200604,1호선,신설동,14542,14511
20200604,1호선,제기동,16415,16991
20200604,1호선,청량리(서울시립대입구),20608,20481
20200604,1호선,동묘앞,8388,8681
20200605,1호선,동묘앞,8797,9192
20200605,1호선,청량리(서울시립대입구),21582,21436
20200605,1호선,제기동,17133,17507
20200605,1호선,신설동,15247,14687
20200605,1호선,동대문,11979,12263
20200605,1호선,종로5가,23074,23017
20200605,1호선,종로3가,27503,26072
20200605,1호선,종각,37562,37991
20200605,1호선,시청,20662,21179
20200605,1호선,서울역,45873,44990
20200606,1호선,동묘앞,10725,11054
20200606,1호선,청량리(서울시립대입구),15914,16247
20200606,1호선,제기동,12519,12823
20200606,1호선,신설동,8322,7952
20200606,1호선,동대문,10189,10374
20200606,1호선,종로5가,15609,15603
20200606,1호선,종로3가,18452,17710
20200606,1호선,종각,15199,14915
20200606,1호선,서울역,24225,23730
20200606,1호선,시청,7156,7404
20200607,1호선,종로5가,7288,7563
20200607,1호선,동대문,8353,9396
20200607,1호선,신설동,6624,6630
20200607,1호선,제기동,8107,8493
20200607,1호선,청량리(서울시립대입구),12385,12484
20200607,1호선,동묘앞,11205,11330
20200607,1호선,서울역,22157,19019
20200607,1호선,시청,5208,5034
20200607,1호선,종각,10325,9435
20200607,1호선,종로3가,12174,10780
20200608,1호선,시청,20436,20700
20200608,1호선,종각,36938,36584
20200608,1호선,종로3가,25530,23947
20200608,1호선,종로5가,22006,22292
20200608,1호선,동대문,11217,11570
20200608,1호선,신설동,14433,14343
20200608,1호선,제기동,16012,16698
20200608,1호선,청량리(서울시립대입구),19951,19610
20200608,1호선,동묘앞,7547,7966
20200608,1호선,서울역,40930,38627
20200609,1호선,시청,20873,21141
20200609,1호선,종각,37655,37195
20200609,1호선,종로3가,25468,23823
20200609,1호선,종로5가,22510,22337
20200609,1호선,동대문,11118,11368
20200609,1호선,신설동,14128,13979
20200609,1호선,제기동,16041,16160
20200609,1호선,청량리(서울시립대입구),19864,20071
20200609,1호선,동묘앞,7475,7852
20200609,1호선,서울역,40184,38337
20200610,1호선,서울역,40995,38769
20200610,1호선,동묘앞,7829,8252
20200610,1호선,청량리(서울시립대입구),19865,19909
20200610,1호선,제기동,15750,16317
20200610,1호선,신설동,14749,14940
20200610,1호선,동대문,11060,11239
20200610,1호선,종로5가,22810,22416
20200610,1호선,종로3가,25128,23953
20200610,1호선,종각,39605,37610
20200610,1호선,시청,21206,21255
20200611,1호선,동묘앞,7869,8191
20200611,1호선,청량리(서울시립대입구),20037,19934
20200611,1호선,제기동,15876,16095
20200611,1호선,신설동,14593,14482
20200611,1호선,동대문,11207,11403
20200611,1호선,종로5가,22116,22299
20200611,1호선,종로3가,26104,23991
20200611,1호선,종각,37736,37617
20200611,1호선,시청,21047,21597
20200611,1호선,서울역,42052,39625
20200612,1호선,종로3가,26593,25269
20200612,1호선,종각,37431,37706
20200612,1호선,시청,20684,21205
20200612,1호선,서울역,45733,44501
20200612,1호선,동묘앞,8279,8647
20200612,1호선,청량리(서울시립대입구),20939,20882
20200612,1호선,제기동,16529,17007
20200612,1호선,신설동,14859,14685
20200612,1호선,동대문,11739,11878
20200612,1호선,종로5가,22463,22644
20200613,1호선,서울역,25413,25451
20200613,1호선,시청,7653,7877
20200613,1호선,종각,17636,17339
20200613,1호선,종로3가,19585,18847
20200613,1호선,종로5가,15965,16121
20200613,1호선,동대문,10246,10236
20200613,1호선,신설동,9418,8910
20200613,1호선,제기동,12636,12978
20200613,1호선,청량리(서울시립대입구),16757,16952
20200613,1호선,동묘앞,9663,10004
20200614,1호선,동묘앞,10470,10714
20200614,1호선,청량리(서울시립대입구),12251,12266
20200614,1호선,제기동,7998,8232
20200614,1호선,신설동,6828,6882
20200614,1호선,동대문,8134,9292
20200614,1호선,종로5가,6938,7189
20200614,1호선,종로3가,12063,10925
20200614,1호선,종각,10634,9792
20200614,1호선,시청,4963,4930
20200614,1호선,서울역,21126,18695
20200615,1호선,동묘앞,7732,8076
20200615,1호선,청량리(서울시립대입구),20216,19886
20200615,1호선,제기동,16569,16909
20200615,1호선,신설동,14407,14399
20200615,1호선,동대문,11222,11738
20200615,1호선,종로5가,22170,22418
20200615,1호선,종로3가,25630,23834
20200615,1호선,종각,37377,37055
20200615,1호선,시청,20953,21417
20200615,1호선,서울역,41653,39145
20200616,1호선,서울역,40809,39077
20200616,1호선,시청,21488,21612
20200616,1호선,종각,37888,37420
20200616,1호선,종로3가,26346,24317
20200616,1호선,종로5가,22395,22388
20200616,1호선,동대문,11416,11479
20200616,1호선,신설동,14360,14300
20200616,1호선,제기동,16303,16583
20200616,1호선,청량리(서울시립대입구),19924,19892
20200616,1호선,동묘앞,7981,8407
20200617,1호선,서울역,41536,39168
20200617,1호선,시청,20944,21518
20200617,1호선,종각,38451,37921
20200617,1호선,종로3가,26008,24178
20200617,1호선,종로5가,22417,22655
20200617,1호선,동대문,11327,11470
20200617,1호선,신설동,14722,14581
20200617,1호선,제기동,15996,16416
20200617,1호선,청량리(서울시립대입구),20047,19975
20200617,1호선,동묘앞,8060,8473
20200618,1호선,동묘앞,8020,8518
20200618,1호선,청량리(서울시립대입구),20345,20191
20200618,1호선,제기동,16184,16659
20200618,1호선,신설동,14614,14488
20200618,1호선,동대문,11107,11365
20200618,1호선,종로5가,22482,22549
20200618,1호선,종로3가,26211,24418
20200618,1호선,종각,38058,38048
20200618,1호선,시청,20979,21611
20200618,1호선,서울역,42281,39942
20200619,1호선,동묘앞,8070,8556
20200619,1호선,청량리(서울시립대입구),20895,20812
20200619,1호선,제기동,16456,16632
20200619,1호선,신설동,14700,14664
20200619,1호선,동대문,11646,11908
20200619,1호선,종로5가,22620,22799
20200619,1호선,종로3가,27148,25781
20200619,1호선,종각,38754,38745
20200619,1호선,시청,20918,21549
20200619,1호선,서울역,46223,44838
20200620,1호선,종각,17995,17430
20200620,1호선,시청,8142,8400
20200620,1호선,동묘앞,10199,10504
20200620,1호선,청량리(서울시립대입구),16981,17129
20200620,1호선,제기동,13077,13262
20200620,1호선,신설동,8967,8453
20200620,1호선,동대문,10262,10344
20200620,1호선,종로5가,16159,16462
20200620,1호선,서울역,26097,26585
20200620,1호선,종로3가,20149,19785
20200621,1호선,동묘앞,10694,10658
20200621,1호선,청량리(서울시립대입구),11991,12017
20200621,1호선,제기동,7753,8077
20200621,1호선,신설동,6557,6483
20200621,1호선,동대문,8009,9385
20200621,1호선,종로5가,6979,7203
20200621,1호선,종로3가,12097,10918
20200621,1호선,종각,11488,10334
20200621,1호선,서울역,22333,19030
20200621,1호선,시청,5279,5162
20200622,1호선,청량리(서울시립대입구),19168,18998
20200622,1호선,제기동,15240,15614
20200622,1호선,신설동,14259,14240
20200622,1호선,동대문,10790,11170
20200622,1호선,종로5가,21638,21718
20200622,1호선,종로3가,24792,23014
20200622,1호선,종각,37359,37075
20200622,1호선,시청,20791,21081
20200622,1호선,동묘앞,7060,7367
20200622,1호선,서울역,41622,39372
20200623,1호선,청량리(서울시립대입구),20625,20549
20200623,1호선,제기동,16391,16925
20200623,1호선,신설동,14478,14264
20200623,1호선,동대문,11077,11254
20200623,1호선,종로5가,22148,22216
20200623,1호선,종로3가,25787,24085
20200623,1호선,종각,38371,37795
20200623,1호선,시청,21405,21779
20200623,1호선,동묘앞,7786,8136
20200623,1호선,서울역,41847,39648
20200624,1호선,시청,21261,21090
20200624,1호선,종각,39046,37220
20200624,1호선,서울역,41018,38786
20200624,1호선,동묘앞,5715,6088
20200624,1호선,종로3가,23144,21891
20200624,1호선,종로5가,21687,21635
20200624,1호선,동대문,10085,10201
20200624,1호선,신설동,13944,14049
20200624,1호선,제기동,13595,13834
20200624,1호선,청량리(서울시립대입구),17964,17940
20200625,1호선,청량리(서울시립대입구),20123,20055
20200625,1호선,제기동,15701,16131
20200625,1호선,신설동,14415,14400
20200625,1호선,동대문,11063,11108
20200625,1호선,종로5가,22777,23022
20200625,1호선,종로3가,26100,24375
20200625,1호선,종각,39098,38347
20200625,1호선,시청,21505,21893
20200625,1호선,동묘앞,7460,7857
20200625,1호선,서울역,42636,40468
20200626,1호선,청량리(서울시립대입구),21882,22029
20200626,1호선,제기동,17370,17871
20200626,1호선,신설동,15114,14922
20200626,1호선,동대문,11804,11949
20200626,1호선,종로5가,23674,24127
20200626,1호선,종로3가,27327,25948
20200626,1호선,종각,39011,39280
20200626,1호선,시청,21412,21887
20200626,1호선,동묘앞,8655,9159
20200626,1호선,서울역,47652,46557
20200627,1호선,서울역,28240,28696
20200627,1호선,동묘앞,10846,11147
20200627,1호선,시청,8432,8744
20200627,1호선,종각,18617,18446
20200627,1호선,종로3가,21090,20414
20200627,1호선,종로5가,16634,16943
20200627,1호선,동대문,10707,10845
20200627,1호선,신설동,9593,8869
20200627,1호선,제기동,14113,14439
20200627,1호선,청량리(서울시립대입구),17792,18332
20200628,1호선,청량리(서울시립대입구),12663,12637
20200628,1호선,제기동,8480,8718
20200628,1호선,신설동,6808,6708
20200628,1호선,동대문,8241,9441
20200628,1호선,종로5가,7382,7648
20200628,1호선,종로3가,12783,11419
20200628,1호선,종각,11864,10759
20200628,1호선,시청,5503,5395
20200628,1호선,동묘앞,11005,11103
20200628,1호선,서울역,23789,20608
20200629,1호선,서울역,42845,40112
20200629,1호선,동묘앞,7271,7846
20200629,1호선,시청,20843,21107
20200629,1호선,종각,39153,37414
20200629,1호선,종로3가,24547,22812
20200629,1호선,종로5가,22610,22617
20200629,1호선,동대문,11340,11590
20200629,1호선,신설동,14538,14610
20200629,1호선,제기동,16904,17368
20200629,1호선,청량리(서울시립대입구),19965,20121
20200630,1호선,서울역,40924,39635
20200630,1호선,종로3가,24446,22741
20200630,1호선,종로5가,22208,22506
20200630,1호선,동대문,10899,10837
20200630,1호선,신설동,14381,14104
20200630,1호선,제기동,15167,15215
20200630,1호선,청량리(서울시립대입구),19120,19039
20200630,1호선,종각,38382,37657
20200630,1호선,시청,21083,21406
20200630,1호선,동묘앞,6856,7269
20200701,1호선,서울역,41518,40054
20200701,1호선,동묘앞,8355,8708
20200701,1호선,시청,21647,22054
20200701,1호선,종각,39452,38998
20200701,1호선,종로3가,25732,23583
20200701,1호선,종로5가,23253,23775
20200701,1호선,동대문,11494,11731
20200701,1호선,신설동,14855,14932
20200701,1호선,제기동,16930,17371
20200701,1호선,청량리(서울시립대입구),20774,20614
20200702,1호선,청량리(서울시립대입구),20991,20424
20200702,1호선,제기동,17116,17723
20200702,1호선,신설동,14874,14777
20200702,1호선,동대문,11427,11471
20200702,1호선,종로5가,23038,23212
20200702,1호선,종로3가,26336,24063
20200702,1호선,종각,39442,38810
20200702,1호선,시청,21581,22146
20200702,1호선,동묘앞,8292,8838
20200702,1호선,서울역,43045,41056
20200703,1호선,청량리(서울시립대입구),21228,21273
20200703,1호선,제기동,17098,17441
20200703,1호선,신설동,14857,14587
20200703,1호선,동대문,11482,12004
20200703,1호선,종로5가,23435,23874
20200703,1호선,종로3가,26693,25084
20200703,1호선,종각,39826,39731
20200703,1호선,시청,21294,21984
20200703,1호선,동묘앞,8343,8719
20200703,1호선,서울역,47801,46652
20200704,1호선,종로5가,16709,17251
20200704,1호선,종로3가,21102,20529
20200704,1호선,종각,18375,17930
20200704,1호선,시청,8385,8662
20200704,1호선,동묘앞,10367,10832
20200704,1호선,서울역,26777,27862
20200704,1호선,청량리(서울시립대입구),17503,17744
20200704,1호선,제기동,13626,14183
20200704,1호선,신설동,8972,8493
20200704,1호선,동대문,10482,10864
20200705,1호선,동묘앞,11403,11494
20200705,1호선,시청,5274,5179
20200705,1호선,종각,11754,10735
20200705,1호선,종로3가,13089,11665
20200705,1호선,종로5가,7565,7664
20200705,1호선,동대문,8416,9789
20200705,1호선,신설동,6799,6879
20200705,1호선,제기동,8262,8567
20200705,1호선,청량리(서울시립대입구),12401,12390
20200705,1호선,서울역,24125,20552
20200706,1호선,청량리(서울시립대입구),20336,20167
20200706,1호선,제기동,16875,17366
20200706,1호선,신설동,14627,14677
20200706,1호선,동대문,11207,11574
20200706,1호선,종로5가,22868,22984
20200706,1호선,종로3가,28104,26490
20200706,1호선,종각,38561,38282
20200706,1호선,시청,20887,21137
20200706,1호선,동묘앞,7771,8097
20200706,1호선,서울역,42971,40480
20200707,1호선,시청,21681,22076
20200707,1호선,동묘앞,8011,8444
20200707,1호선,서울역,41960,40262
20200707,1호선,청량리(서울시립대입구),20734,20465
20200707,1호선,제기동,16881,17415
20200707,1호선,신설동,14643,14498
20200707,1호선,동대문,11294,11492
20200707,1호선,종로5가,23111,23273
20200707,1호선,종로3가,28193,26429
20200707,1호선,종각,39569,38874
20200708,1호선,청량리(서울시립대입구),20370,20205
20200708,1호선,제기동,16460,16819
20200708,1호선,신설동,15021,14934
20200708,1호선,동대문,11644,11815
20200708,1호선,종로5가,23227,23383
20200708,1호선,종로3가,28387,26724
20200708,1호선,종각,40299,39857
20200708,1호선,시청,21808,22275
20200708,1호선,동묘앞,8037,8517
20200708,1호선,서울역,42648,40696
20200709,1호선,청량리(서울시립대입구),20518,20219
20200709,1호선,제기동,16535,16755
20200709,1호선,신설동,14776,14696
20200709,1호선,동대문,11377,11446
20200709,1호선,서울역,43382,41180
20200709,1호선,동묘앞,7757,8208
20200709,1호선,종로5가,22769,22962
20200709,1호선,종각,39939,39577
20200709,1호선,종로3가,27888,25902
20200709,1호선,시청,21767,22185
20200710,1호선,청량리(서울시립대입구),20542,20469
20200710,1호선,제기동,16112,16348
20200710,1호선,신설동,14654,14412
20200710,1호선,동대문,11489,11455
20200710,1호선,종로5가,23018,23588
20200710,1호선,종로3가,28751,27540
20200710,1호선,종각,39408,39996
20200710,1호선,시청,21598,22168
20200710,1호선,동묘앞,7370,7696
20200710,1호선,서울역,47775,46328
20200711,1호선,동묘앞,10501,10889
20200711,1호선,시청,11353,12601
20200711,1호선,종각,19172,18669
20200711,1호선,종로3가,21640,20937
20200711,1호선,종로5가,16595,17068
20200711,1호선,동대문,10624,10790
20200711,1호선,신설동,9297,8854
20200711,1호선,제기동,13828,14015
20200711,1호선,청량리(서울시립대입구),17784,18066
20200711,1호선,서울역,27486,28117
20200712,1호선,청량리(서울시립대입구),12772,12977
20200712,1호선,제기동,8851,9396
20200712,1호선,신설동,6815,6913
20200712,1호선,동대문,8192,9480
20200712,1호선,종로5가,7882,7872
20200712,1호선,종로3가,13142,11812
20200712,1호선,종각,12984,11216
20200712,1호선,시청,9740,10881
20200712,1호선,동묘앞,10681,11115
20200712,1호선,서울역,23926,20737
20200713,1호선,청량리(서울시립대입구),17916,17890
20200713,1호선,제기동,14160,14243
20200713,1호선,신설동,13584,13475
20200713,1호선,동대문,10194,10481
20200713,1호선,종로5가,21843,21675
20200713,1호선,종로3가,25267,24113
20200713,1호선,종각,40445,38526
20200713,1호선,시청,21537,22502
20200713,1호선,동묘앞,5564,5954
20200713,1호선,서울역,42150,39725
20200714,1호선,서울역,42441,40465
20200714,1호선,동묘앞,8079,8571
20200714,1호선,시청,22674,23410
20200714,1호선,종각,40905,40118
20200714,1호선,종로3가,28929,27100
20200714,1호선,종로5가,23332,23427
20200714,1호선,동대문,11384,11704
20200714,1호선,신설동,14383,14269
20200714,1호선,제기동,17739,18275
20200714,1호선,청량리(서울시립대입구),21028,20930
20200715,1호선,서울역,43701,41815
20200715,1호선,동묘앞,8608,9039
20200715,1호선,시청,22092,22724
20200715,1호선,종각,40388,39824
20200715,1호선,종로3가,29404,27557
20200715,1호선,종로5가,23682,23696
20200715,1호선,동대문,11710,11978
20200715,1호선,신설동,14948,14768
20200715,1호선,제기동,18109,18640
20200715,1호선,청량리(서울시립대입구),21791,21598
20200716,1호선,서울역,44217,42411
20200716,1호선,동묘앞,8085,8450
20200716,1호선,시청,21841,22638
20200716,1호선,종각,40672,40236
20200716,1호선,종로3가,29482,27310
20200716,1호선,종로5가,22801,23171
20200716,1호선,동대문,11416,11882
20200716,1호선,신설동,14622,14539
20200716,1호선,제기동,16682,17024
20200716,1호선,청량리(서울시립대입구),21125,21006
20200717,1호선,청량리(서울시립대입구),21437,21436
20200717,1호선,제기동,16585,16859
20200717,1호선,신설동,14824,14510
20200717,1호선,동대문,11519,11842
20200717,1호선,종로5가,23795,24281
20200717,1호선,종로3가,28945,27660
20200717,1호선,종각,40091,40408
20200717,1호선,시청,21412,21819
20200717,1호선,동묘앞,8220,8458
20200717,1호선,서울역,48022,46659
20200718,1호선,서울역,28180,28723
20200718,1호선,동묘앞,10877,11271
20200718,1호선,시청,8499,8477
20200718,1호선,종각,18873,18626
20200718,1호선,종로3가,22368,21920
20200718,1호선,종로5가,16462,16988
20200718,1호선,동대문,10331,10731
20200718,1호선,신설동,9089,8684
20200718,1호선,제기동,13848,14005
20200718,1호선,청량리(서울시립대입구),18000,18318
20200719,1호선,청량리(서울시립대입구),10476,10410
20200719,1호선,제기동,6781,6938
20200719,1호선,신설동,5418,5379
20200719,1호선,동대문,6376,7171
20200719,1호선,종로5가,6517,6930
20200719,1호선,종로3가,11799,10491
20200719,1호선,종각,10196,9755
20200719,1호선,시청,5066,4904
20200719,1호선,동묘앞,6176,6668
20200719,1호선,서울역,23555,19870
20200720,1호선,서울역,42447,40018
20200720,1호선,동묘앞,7013,7318
20200720,1호선,시청,20579,20900
20200720,1호선,종각,38326,38185
20200720,1호선,종로3가,27479,25951
20200720,1호선,종로5가,21628,22090
20200720,1호선,동대문,10775,11014
20200720,1호선,신설동,14133,13897
20200720,1호선,제기동,15542,15836
20200720,1호선,청량리(서울시립대입구),19488,19103
20200721,1호선,종로5가,23456,23670
20200721,1호선,동대문,11618,11875
20200721,1호선,신설동,14693,14488
20200721,1호선,제기동,16972,17487
20200721,1호선,청량리(서울시립대입구),21186,20988
20200721,1호선,서울역,43039,41121
20200721,1호선,동묘앞,8496,8978
20200721,1호선,시청,21792,22232
20200721,1호선,종각,40900,40293
20200721,1호선,종로3가,29286,27321
20200722,1호선,서울역,42856,41029
20200722,1호선,동묘앞,6585,7115
20200722,1호선,시청,21702,22207
20200722,1호선,종각,40462,40053
20200722,1호선,종로3가,27332,25463
20200722,1호선,종로5가,22208,22722
20200722,1호선,동대문,10630,10698
20200722,1호선,신설동,14215,13895
20200722,1호선,제기동,15040,15287
20200722,1호선,청량리(서울시립대입구),19671,19384
20200723,1호선,서울역,45137,42432
20200723,1호선,동묘앞,5961,6402
20200723,1호선,시청,22170,22394
20200723,1호선,종각,42829,40173
20200723,1호선,종로3가,25233,24938
20200723,1호선,종로5가,22977,22414
20200723,1호선,동대문,10189,10475
20200723,1호선,신설동,13448,13859
20200723,1호선,제기동,14378,14491
20200723,1호선,청량리(서울시립대입구),18518,18687
20200724,1호선,서울역,48474,46657
20200724,1호선,동묘앞,7819,8297
20200724,1호선,시청,21176,21875
20200724,1호선,종각,39922,40475
20200724,1호선,종로3가,29274,28112
20200724,1호선,종로5가,23158,23767
20200724,1호선,동대문,11416,11347
20200724,1호선,신설동,14416,14255
20200724,1호선,제기동,16991,17187
20200724,1호선,청량리(서울시립대입구),21536,21485
20200725,1호선,서울역,28552,28894
20200725,1호선,동묘앞,10993,11406
20200725,1호선,종각,20330,21309
20200725,1호선,종로3가,23456,22601
20200725,1호선,종로5가,17235,17841
20200725,1호선,동대문,10829,11080
20200725,1호선,신설동,9344,8752
20200725,1호선,제기동,15010,15239
20200725,1호선,청량리(서울시립대입구),18647,18922
20200725,1호선,시청,9861,9753
20200726,1호선,청량리(서울시립대입구),13284,13290
20200726,1호선,제기동,8899,9343
20200726,1호선,신설동,6905,6913
20200726,1호선,동대문,8593,9733
20200726,1호선,종로5가,8130,8474
20200726,1호선,종로3가,14004,12255
20200726,1호선,종각,12171,10987
20200726,1호선,시청,5998,6023
20200726,1호선,동묘앞,11231,11378
20200726,1호선,서울역,24251,21299
20200727,1호선,서울역,42912,40624
20200727,1호선,동묘앞,6502,7024
20200727,1호선,시청,20606,21077
20200727,1호선,종각,38616,37822
20200727,1호선,종로3가,26990,25471
20200727,1호선,종로5가,22208,22371
20200727,1호선,동대문,10893,11362
20200727,1호선,신설동,13912,13924
20200727,1호선,제기동,15491,15856
20200727,1호선,청량리(서울시립대입구),20012,19591
20200728,1호선,청량리(서울시립대입구),20852,20454
20200728,1호선,제기동,16747,17204
20200728,1호선,신설동,14006,14104
20200728,1호선,동대문,11334,11552
20200728,1호선,종로5가,23567,23385
20200728,1호선,종로3가,28187,26531
20200728,1호선,종각,39640,38913
20200728,1호선,시청,21538,22077
20200728,1호선,동묘앞,7775,8126
20200728,1호선,서울역,43635,41395
20200729,1호선,서울역,42563,40850
20200729,1호선,동묘앞,6220,6531
20200729,1호선,시청,20994,21603
20200729,1호선,종각,39852,38869
20200729,1호선,종로3가,25977,24284
20200729,1호선,종로5가,22217,22382
20200729,1호선,동대문,10661,10831
20200729,1호선,신설동,13599,13555
20200729,1호선,제기동,13908,14119
20200729,1호선,청량리(서울시립대입구),18501,18220
20200730,1호선,청량리(서울시립대입구),21036,20868
20200730,1호선,제기동,16496,16903
20200730,1호선,신설동,14194,14046
20200730,1호선,동대문,11417,11986
20200730,1호선,종로5가,23534,23974
20200730,1호선,종로3가,28264,26368
20200730,1호선,종각,39160,38799
20200730,1호선,시청,21280,21924
20200730,1호선,동묘앞,8220,8514
20200730,1호선,서울역,43406,42792
20200731,1호선,서울역,47976,48604
20200731,1호선,동묘앞,8958,9283
20200731,1호선,시청,21278,21939
20200731,1호선,종각,40014,39452
20200731,1호선,종로3가,28588,27198
20200731,1호선,종로5가,23968,24328
20200731,1호선,동대문,12435,12886
20200731,1호선,신설동,14400,14062
20200731,1호선,제기동,16847,17095
20200731,1호선,청량리(서울시립대입구),21805,21998
20200801,1호선,청량리(서울시립대입구),15186,15126
20200801,1호선,제기동,10652,10614
20200801,1호선,신설동,7507,7209
20200801,1호선,동대문,9290,9591
20200801,1호선,종로5가,14190,14490
20200801,1호선,종로3가,17935,17664
20200801,1호선,종각,16751,16845
20200801,1호선,시청,7488,7520
20200801,1호선,동묘앞,6433,6494
20200801,1호선,서울역,26809,28682
20200802,1호선,서울역,24480,21351
20200802,1호선,동묘앞,4992,5137
20200802,1호선,시청,5130,5064
20200802,1호선,종각,9945,9163
20200802,1호선,종로3가,10266,9590
20200802,1호선,종로5가,6550,6793
20200802,1호선,동대문,6454,7283
20200802,1호선,신설동,4991,5057
20200802,1호선,제기동,5918,6078
20200802,1호선,청량리(서울시립대입구),9600,9756
20200803,1호선,청량리(서울시립대입구),16267,15904
20200803,1호선,제기동,12587,12672
20200803,1호선,신설동,11604,11491
20200803,1호선,동대문,9804,9719
20200803,1호선,종로5가,15622,15967
20200803,1호선,종로3가,19519,18562
20200803,1호선,종각,36223,35375
20200803,1호선,시청,19168,19351
20200803,1호선,동묘앞,5170,5554
20200803,1호선,서울역,41821,38854
20200804,1호선,청량리(서울시립대입구),18424,18073
20200804,1호선,제기동,14830,15422
20200804,1호선,신설동,12396,12206
20200804,1호선,동대문,10653,10886
20200804,1호선,종로5가,17422,17779
20200804,1호선,종로3가,22761,21552
20200804,1호선,종각,38001,36972
20200804,1호선,시청,20524,20702
20200804,1호선,동묘앞,6470,6657
20200804,1호선,서울역,41707,38758
20200805,1호선,서울역,42444,38187
20200805,1호선,동묘앞,5789,5973
20200805,1호선,시청,19874,17974
20200805,1호선,종각,38265,34563
20200805,1호선,종로3가,22765,20827
20200805,1호선,종로5가,17831,17024
20200805,1호선,동대문,10277,10315
20200805,1호선,신설동,12270,11472
20200805,1호선,제기동,13731,13080
20200805,1호선,청량리(서울시립대입구),19395,18426
20200806,1호선,동묘앞,6467,6783
20200806,1호선,시청,20999,21449
20200806,1호선,종각,38876,38884
20200806,1호선,종로3가,28172,26065
20200806,1호선,종로5가,21398,21671
20200806,1호선,동대문,10767,11195
20200806,1호선,신설동,13220,12867
20200806,1호선,제기동,14793,15175
20200806,1호선,청량리(서울시립대입구),18651,18284
20200806,1호선,서울역,44499,42755
20200807,1호선,청량리(서울시립대입구),21729,21223
20200807,1호선,제기동,17836,18457
20200807,1호선,신설동,13887,13615
20200807,1호선,동대문,11843,12690
20200807,1호선,종로5가,24132,24492
20200807,1호선,종로3가,30304,29126
20200807,1호선,종각,40103,40418
